scenario,rep_num,customer_id,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base,7,25,15.0,9.667755725066954,9.667755725066954,10.196319260394567,18.364278190105907,,,18.364278190105907,28.44976518959605,28.44976518959605,0.16003199521987915,31.170309108333996,0.0,8.16795892971134,,,10.085486999490143,10.085486999490143,2.7205439187379454,21.502553383267042,1.4335035588844696
base,7,14,18.0,6.773427626551618,6.773427626551618,6.9865857559809115,16.185057739400776,,,16.185057739400776,28.5869155289436,28.5869155289436,0.38237362226811733,34.70489348523348,0.0,9.198471983419864,,,12.401857789542824,12.401857789542824,6.117977956289877,27.93146585868186,1.5517481032601035
base,7,2,17.0,1.572879951744789,1.572879951744789,2.7039898808253167,6.916404349161194,,,6.916404349161194,32.74095653187494,32.74095653187494,0.1355019326880904,34.90898745488439,0.0,4.2124144683358775,,,25.82455218271375,25.82455218271375,2.1680309230094466,33.3361075031396,1.9609475001846823
base,7,4,15.0,2.4072562436993294,2.4072562436993294,2.6669869357402503,14.492801654568005,,,14.492801654568005,34.98998594578012,34.98998594578012,0.1527788756940808,37.28166908119133,0.0,11.825814718827754,,,20.497184291212115,20.497184291212115,2.291683135411212,34.874412837492,2.3249608558328
base,7,19,15.0,7.898100467759237,7.898100467759237,8.23450190343574,13.16951732588246,,,13.16951732588246,36.56899410740487,36.56899410740487,0.06263186262023623,37.75899949718936,0.0,4.935015422446719,,,23.39947678152241,23.39947678152241,1.1900053897844884,29.860899029430122,1.9907266019620082
base,7,16,19.0,7.502333588347076,7.502333588347076,9.349208838585932,21.749976949583814,21.749976949583814,21.749976949583814,21.749976949583814,35.98167387726749,35.98167387726749,0.12698163047607228,37.7594167039325,0.0,12.400768110997882,0.0,0.0,14.231696927683675,14.231696927683675,1.777742826665012,30.257083115585424,1.5924780587150222
base,7,10,21.0,5.436596721437843,5.436596721437843,7.217821047112032,17.02080499111087,,,17.02080499111087,39.14788321883556,39.14788321883556,0.029290865533302332,39.52866447076849,0.0,9.80298394399884,,,22.127078227724688,22.127078227724688,0.38078125193293033,34.092067749330646,1.6234317975871737
base,7,33,16.0,12.692641274931157,12.692641274931157,14.233694761959006,22.583990549463465,,,22.583990549463465,36.816174863858194,36.816174863858194,0.22509531276015196,41.31808111906123,0.0,8.350295787504459,,,14.232184314394729,14.232184314394729,4.501906255203039,28.625439844130078,1.7890899902581299
base,7,34,14.0,13.285558006047617,13.285558006047617,13.811691593415222,24.478389284692902,,,24.478389284692902,40.676912334904955,40.676912334904955,0.06443414005930391,41.57899029573521,0.0,10.66669769127768,,,16.198523050212053,16.198523050212053,0.9020779608302547,28.293432289687594,2.0209594492633998
base,7,22,18.0,8.684624193911631,8.684624193911631,10.334475829089188,20.428099385568352,,,20.428099385568352,40.85196383466074,40.85196383466074,0.07471723542814049,42.196874072367265,0.0,10.093623556479164,,,20.423864449092385,20.423864449092385,1.3449102377065287,33.512249878455634,1.861791659914202
base,7,1,21.0,1.081506062095936,1.081506062095936,2.740508347280289,21.92836680478648,,,21.92836680478648,41.63145992277393,41.63145992277393,0.032753837988359576,42.2210290065644,0.0,19.18785845750619,,,19.703093117987446,19.703093117987446,0.5895690837904723,41.13952294446847,1.959024902117546
base,7,13,15.0,6.734704300967866,6.734704300967866,7.680152824943439,19.276818026700738,,,19.276818026700738,37.556994185501935,37.556994185501935,0.3292229572141657,43.15378445814275,0.0,11.596665201757299,,,18.280176158801197,18.280176158801197,5.596790272640817,36.41908015717489,2.4279386771449927
base,7,17,23.0,7.710259880903389,7.710259880903389,7.836789758182414,27.147310929704908,,,27.147310929704908,41.215145609973135,41.215145609973135,0.11669770347638612,43.1990065690717,0.0,19.310521171522495,,,14.067834680268227,14.067834680268227,1.983860959098564,35.48874668816831,1.5429889864421005
base,7,11,16.0,5.710940816092575,5.710940816092575,7.385230076131323,24.19228985616042,,,24.19228985616042,43.377775064805256,43.377775064805256,0.07222587960345095,44.31671149965012,0.0,16.8070597800291,,,19.185485208644835,19.185485208644835,0.9389364348448623,38.605770683557544,2.4128606677223465
base,7,52,18.0,21.720745481678343,21.720745481678343,21.80106610733579,29.519132112357408,,,29.519132112357408,43.48326629733745,43.48326629733745,0.04994759210155276,44.58211332357161,0.0,7.718066005021619,,,13.964134184980043,13.964134184980043,1.0988470262341608,22.86136784189327,1.2700759912162927
base,7,38,19.0,14.074848906713783,14.074848906713783,15.272969089520792,20.461906040975386,,,20.461906040975386,37.166035368015656,37.166035368015656,0.4304867690311081,45.77577074863782,0.0,5.188936951454593,,,16.70412932704027,16.70412932704027,8.609735380622162,31.700921841924036,1.6684695706275807
base,7,5,19.0,2.8381526592816675,2.8381526592816675,4.0545163362680325,16.675793202007828,,,16.675793202007828,42.06846827356762,42.06846827356762,0.23390258951098472,46.27871488476534,0.0,12.621276865739794,,,25.39267507155979,25.39267507155979,4.210246611197725,43.440562225483674,2.2863453802886142
base,7,7,15.0,3.0720828169856116,3.0720828169856116,4.673757879006707,22.196020765180393,,,22.196020765180393,45.43226213966287,45.43226213966287,0.07076430511372599,46.706019631709935,0.0,17.522262886173685,,,23.236241374482475,23.236241374482475,1.2737574920470678,43.63393681472432,2.9089291209816213
