scenario,rep_num,ts,occ
base,base,0.0,0.0
base,base,0.35423866320216113,1.0
base,base,0.5900249619993496,2.0
base,base,0.8574016391398671,3.0
base,base,0.9115341165339764,4.0
base,base,0.9888349499102773,5.0
base,base,1.336382832909341,6.0
base,base,1.3462514535019294,7.0
base,base,1.4845961302683464,8.0
base,base,2.1364448545837273,9.0
base,base,2.4440415083738642,10.0
base,base,2.6305777625761206,11.0
base,base,2.6446471909120732,12.0
base,base,2.8276786575890847,13.0
base,base,2.8811722762073235,14.0
base,base,3.2395463209533064,15.0
base,base,3.2406680596218065,16.0
base,base,3.5469238247114507,17.0
base,base,3.894540227545864,18.0
base,base,3.9467461906687173,19.0
base,base,4.575747586201615,20.0
base,base,4.61087470627903,21.0
base,base,4.906351730594083,22.0
base,base,5.867711844409886,23.0
base,base,6.241816812360353,24.0
base,base,6.387933512096884,25.0
base,base,7.11409676489237,26.0
base,base,7.756874396694493,27.0
base,base,8.590816586747813,28.0
base,base,9.409473179218681,29.0
base,base,10.0974326059563,30.0
base,base,10.290252606602781,31.0
base,base,10.427679766256007,32.0
base,base,10.656767019343512,33.0
base,base,11.256599426603959,34.0
base,base,11.462365829360365,35.0
base,base,11.564767223806417,36.0
base,base,11.7183475760294,37.0
base,base,11.767725291121097,38.0
base,base,12.532051221736884,39.0
base,base,12.688400632069325,40.0
base,base,12.79211696962386,41.0
base,base,14.003434346058443,42.0
base,base,14.197808117206003,43.0
base,base,14.79458042920978,44.0
base,base,15.16459023922201,45.0
base,base,16.050371300687686,46.0
base,base,16.600213633844668,47.0
base,base,16.906228830053173,48.0
base,base,17.36992990037172,49.0
base,base,17.496473688578956,50.0
base,base,17.88725374723251,51.0
base,base,18.4308925875,52.0
base,base,18.456610256138294,53.0
base,base,18.73619944559203,54.0
base,base,18.783003161774225,55.0
base,base,19.40974687353874,56.0
base,base,19.837777187839837,57.0
base,base,20.318170471575378,58.0
base,base,22.06795397517859,59.0
base,base,22.490316842274467,60.0
base,base,23.27004289427455,61.0
base,base,23.39361509603607,62.0
base,base,23.450697771741137,63.0
base,base,24.184257239813455,64.0
base,base,24.199643480552506,65.0
base,base,24.598839069413597,66.0
base,base,24.900846767718566,67.0
base,base,25.759577751408088,68.0
base,base,25.918686981580358,69.0
base,base,26.30725028154039,70.0
base,base,26.6507255135768,71.0
base,base,27.10105950513462,72.0
base,base,27.306513517541344,73.0
base,base,28.079189349172115,74.0
base,base,29.088197019951025,73.0
base,base,29.28763272486532,74.0
base,base,30.33409728453446,75.0
base,base,30.362801496261195,76.0
base,base,30.7595087274084,77.0
base,base,31.306617424430684,78.0
base,base,31.375191624725627,79.0
base,base,32.21393424763738,80.0
base,base,32.83210299464898,81.0
base,base,32.939846140705484,82.0
base,base,33.087581360972706,83.0
base,base,33.194928820861215,84.0
base,base,33.638784165639315,85.0
base,base,34.01140431265879,86.0
base,base,34.3290607462331,85.0
base,base,34.88821553538803,84.0
base,base,35.00907358841422,83.0
base,base,35.313178625489165,84.0
base,base,36.0660256969031,85.0
base,base,36.137004895821335,86.0
base,base,36.145140519622316,85.0
base,base,36.32019163462378,84.0
base,base,36.44694554484118,83.0
base,base,37.612172509441095,84.0
base,base,37.8544412812858,85.0
base,base,37.962186497102074,86.0
base,base,38.00302946188824,87.0
base,base,38.21560898845886,86.0
base,base,39.26889057082025,87.0
base,base,39.34275229805982,88.0
base,base,39.42566046511602,87.0
base,base,39.49773918625483,88.0
base,base,39.54628562618443,87.0
base,base,39.57324554593336,86.0
base,base,40.07305987793085,85.0
base,base,40.17203629230947,86.0
base,base,40.586543753707375,85.0
base,base,40.87034020355632,84.0
base,base,41.10305537902575,83.0
base,base,41.18069941285992,84.0
base,base,41.24114651234788,85.0
base,base,41.25693873827507,84.0
base,base,41.43692437813456,85.0
base,base,41.693029640188875,84.0
base,base,41.772888127962005,83.0
base,base,42.103089423899775,82.0
base,base,42.4179228200936,81.0
base,base,42.56389848916903,80.0
base,base,42.57600875380513,79.0
base,base,42.94945270281225,78.0
base,base,43.078606986425974,79.0
base,base,43.28861013935651,78.0
base,base,43.35259529074952,79.0
base,base,43.39722675600613,80.0
base,base,43.44303352606396,79.0
base,base,43.45648073770637,80.0
base,base,43.47926176874053,81.0
base,base,43.498398505528144,80.0
base,base,43.886321865362206,81.0
base,base,43.95668843850454,82.0
