scenario,rep_num,ts,occ
base,base,0.0,0.0
base,base,0.07716101223895286,1.0
base,base,0.07781291854771653,2.0
base,base,0.12906978054951962,3.0
base,base,0.5810876084293878,4.0
base,base,0.6886223707145193,5.0
base,base,0.7929913656424411,6.0
base,base,0.8493641151698096,7.0
base,base,1.6230311612027828,8.0
base,base,2.725199028975947,9.0
base,base,2.9233409216914117,10.0
base,base,3.389363222039597,11.0
base,base,3.393359212485948,12.0
base,base,3.5861162640358604,13.0
base,base,4.093442505953508,14.0
base,base,4.136992220350114,15.0
base,base,4.1663696726019674,16.0
base,base,5.414162600600252,17.0
base,base,5.814458300517657,18.0
base,base,6.695502269781899,19.0
base,base,6.785565196340967,20.0
base,base,7.153841970820542,21.0
base,base,7.233614114949423,22.0
base,base,7.401526628582951,23.0
base,base,7.60047635842579,24.0
base,base,7.726912259392902,25.0
base,base,8.295027525475508,26.0
base,base,8.558008610079593,27.0
base,base,9.208455459847192,28.0
base,base,9.686351380264432,29.0
base,base,10.336153735696067,30.0
base,base,10.354435446010148,31.0
base,base,10.49804036025067,32.0
base,base,10.597569903408592,33.0
base,base,11.082180465116789,34.0
base,base,11.242061609036673,35.0
base,base,11.334337456199354,36.0
base,base,11.51030232068794,37.0
base,base,11.669727794008615,38.0
base,base,11.908274512400006,39.0
base,base,12.007406092116284,40.0
base,base,12.760334641526917,41.0
base,base,12.94086464638324,42.0
base,base,13.70730892549833,43.0
base,base,13.771090087429696,44.0
base,base,15.31433216407656,45.0
base,base,15.455715936438228,46.0
base,base,15.520330564990523,47.0
base,base,15.559266491916118,48.0
base,base,17.126203807183167,49.0
base,base,17.495379977085715,50.0
base,base,17.670141646998044,51.0
base,base,17.90054006147188,52.0
base,base,18.635400207432134,53.0
base,base,18.90563953658613,54.0
base,base,20.137926482443046,55.0
base,base,20.362732538334903,56.0
base,base,20.489270345561266,57.0
base,base,20.893817683361164,58.0
base,base,21.143973312594575,59.0
base,base,21.561349678943117,60.0
base,base,22.04486888622374,61.0
base,base,22.247784557211023,62.0
base,base,23.68341929853321,63.0
base,base,23.695756815776623,64.0
base,base,24.380136206417504,65.0
base,base,24.424052436397954,66.0
base,base,24.786082470328058,67.0
base,base,24.950483900081398,68.0
base,base,24.966142568504075,69.0
base,base,25.064617983827183,70.0
base,base,25.57677264911013,71.0
base,base,25.78777316363786,72.0
base,base,26.67997692486046,73.0
base,base,26.929727452360932,74.0
base,base,27.443126021812386,73.0
base,base,27.76209853962226,74.0
base,base,27.826541007078564,75.0
base,base,27.908432693281135,76.0
base,base,28.077454975956645,77.0
base,base,28.2841065899999,78.0
base,base,28.325211594059574,79.0
base,base,28.32888674095489,80.0
base,base,28.715093970060718,79.0
base,base,29.202999502983314,80.0
base,base,29.24954311920251,81.0
base,base,29.360449385395565,82.0
base,base,29.366589466626127,81.0
base,base,30.018868066059092,82.0
base,base,30.66806724410209,83.0
base,base,31.20866395349575,82.0
base,base,31.231721549515672,83.0
base,base,31.894643468664274,84.0
base,base,31.91139753899026,85.0
base,base,32.13283779931747,84.0
base,base,32.83660534741956,85.0
base,base,33.19163140530677,86.0
base,base,33.22069317387522,87.0
base,base,33.861209447166615,88.0
base,base,34.08154354724953,87.0
base,base,34.67572179674002,88.0
base,base,35.07224263591535,87.0
base,base,35.174367106276506,88.0
base,base,35.19725936111367,89.0
base,base,35.49015608511342,88.0
base,base,36.312575685845914,89.0
base,base,36.444435587018766,88.0
base,base,36.67769051619437,89.0
base,base,36.809590680776026,90.0
base,base,37.05211753763581,91.0
base,base,37.498022406628166,92.0
base,base,37.99285611494033,91.0
base,base,38.212493264349355,92.0
base,base,38.41270748105668,93.0
base,base,38.660804488941096,94.0
base,base,39.013923948930255,95.0
base,base,39.03568139421734,96.0
base,base,39.08556607170798,97.0
base,base,39.19828989741332,96.0
base,base,39.40483439655133,97.0
base,base,39.522854040991675,98.0
base,base,39.541898034338615,99.0
base,base,39.617665762781606,98.0
base,base,39.700882221220056,99.0
base,base,39.99113483656181,100.0
base,base,40.09185900847891,99.0
base,base,40.34423409074069,98.0
base,base,40.703600843208626,99.0
base,base,40.717839117017924,100.0
base,base,41.27127758169102,101.0
base,base,41.54633401413804,102.0
base,base,41.70062568102461,103.0
base,base,42.12330508090424,102.0
base,base,42.171719685816406,101.0
base,base,42.45991778446431,100.0
base,base,42.579863943705156,101.0
base,base,42.745404973168554,102.0
base,base,42.980910836141156,103.0
base,base,42.985498644382574,104.0
base,base,43.46934700508853,103.0
base,base,43.76461836732025,102.0
base,base,43.83985003316902,103.0
base,base,44.11661364560799,104.0
base,base,44.60853710503605,103.0
base,base,44.609798640952775,104.0
base,base,44.65174191297961,105.0
base,base,44.75627744458668,106.0
base,base,44.92134799286949,105.0
base,base,45.00553247662523,106.0
base,base,45.495527767161086,107.0
base,base,45.98303390858786,106.0
base,base,46.18690267022331,105.0
base,base,46.18726953575434,106.0
base,base,46.48408519105446,105.0
base,base,46.60858911447394,106.0
base,base,46.69299018634577,107.0
base,base,46.69565758172242,106.0
base,base,47.3241673444963,105.0
base,base,47.62287397794781,106.0
base,base,48.143588015800105,107.0
base,base,48.221513675543775,106.0
base,base,48.951047758814894,107.0
base,base,48.98202730654221,106.0
base,base,48.98222134961718,107.0
base,base,49.08265648312183,106.0
base,base,49.21557037440269,105.0
base,base,49.52831706497494,104.0
base,base,49.92708080116054,105.0
base,base,49.95819820651584,106.0
base,base,50.20315121965992,107.0
base,base,51.056030254537774,106.0
base,base,51.15799054564016,107.0
base,base,51.25804938969622,108.0
base,base,51.43574662392346,109.0
base,base,52.1013159289235,110.0
base,base,52.411031184128476,109.0
base,base,52.496847394801065,110.0
base,base,52.5565567166514,109.0
