scenario,rep_num,ts,occ
base_150c1b18c,base_150c1b18c,0.0,0.0
base_150c1b18c,base_150c1b18c,0.35423866320216113,1.0
base_150c1b18c,base_150c1b18c,0.5900249619993496,2.0
base_150c1b18c,base_150c1b18c,0.8574016391398671,3.0
base_150c1b18c,base_150c1b18c,0.9115341165339764,4.0
base_150c1b18c,base_150c1b18c,0.9888349499102773,5.0
base_150c1b18c,base_150c1b18c,1.336382832909341,6.0
base_150c1b18c,base_150c1b18c,1.3462514535019294,7.0
base_150c1b18c,base_150c1b18c,1.4845961302683464,8.0
base_150c1b18c,base_150c1b18c,2.1364448545837273,9.0
base_150c1b18c,base_150c1b18c,2.4440415083738642,10.0
base_150c1b18c,base_150c1b18c,2.6305777625761206,11.0
base_150c1b18c,base_150c1b18c,2.6446471909120732,12.0
base_150c1b18c,base_150c1b18c,2.8276786575890847,13.0
base_150c1b18c,base_150c1b18c,2.8811722762073235,14.0
base_150c1b18c,base_150c1b18c,3.2395463209533064,15.0
base_150c1b18c,base_150c1b18c,3.2406680596218065,16.0
base_150c1b18c,base_150c1b18c,3.5469238247114507,17.0
base_150c1b18c,base_150c1b18c,3.894540227545864,18.0
base_150c1b18c,base_150c1b18c,3.9467461906687173,19.0
base_150c1b18c,base_150c1b18c,4.575747586201615,20.0
base_150c1b18c,base_150c1b18c,4.61087470627903,21.0
base_150c1b18c,base_150c1b18c,4.906351730594083,22.0
base_150c1b18c,base_150c1b18c,5.867711844409886,23.0
base_150c1b18c,base_150c1b18c,6.241816812360353,24.0
base_150c1b18c,base_150c1b18c,6.387933512096884,25.0
base_150c1b18c,base_150c1b18c,7.11409676489237,26.0
base_150c1b18c,base_150c1b18c,7.756874396694493,27.0
base_150c1b18c,base_150c1b18c,8.590816586747813,28.0
base_150c1b18c,base_150c1b18c,9.409473179218681,29.0
base_150c1b18c,base_150c1b18c,10.0974326059563,30.0
base_150c1b18c,base_150c1b18c,10.290252606602781,31.0
base_150c1b18c,base_150c1b18c,10.427679766256007,32.0
base_150c1b18c,base_150c1b18c,10.656767019343512,33.0
base_150c1b18c,base_150c1b18c,11.256599426603959,34.0
base_150c1b18c,base_150c1b18c,11.462365829360365,35.0
base_150c1b18c,base_150c1b18c,11.564767223806417,36.0
base_150c1b18c,base_150c1b18c,11.7183475760294,37.0
base_150c1b18c,base_150c1b18c,11.767725291121097,38.0
base_150c1b18c,base_150c1b18c,12.532051221736884,39.0
base_150c1b18c,base_150c1b18c,12.688400632069325,40.0
base_150c1b18c,base_150c1b18c,12.79211696962386,41.0
base_150c1b18c,base_150c1b18c,14.003434346058443,42.0
base_150c1b18c,base_150c1b18c,14.197808117206003,43.0
base_150c1b18c,base_150c1b18c,14.79458042920978,44.0
base_150c1b18c,base_150c1b18c,15.16459023922201,45.0
base_150c1b18c,base_150c1b18c,16.050371300687686,46.0
base_150c1b18c,base_150c1b18c,16.600213633844668,47.0
base_150c1b18c,base_150c1b18c,16.906228830053173,48.0
base_150c1b18c,base_150c1b18c,17.36992990037172,49.0
base_150c1b18c,base_150c1b18c,17.496473688578956,50.0
base_150c1b18c,base_150c1b18c,17.88725374723251,51.0
base_150c1b18c,base_150c1b18c,18.4308925875,52.0
base_150c1b18c,base_150c1b18c,18.456610256138294,53.0
base_150c1b18c,base_150c1b18c,18.73619944559203,54.0
base_150c1b18c,base_150c1b18c,18.783003161774225,55.0
base_150c1b18c,base_150c1b18c,19.40974687353874,56.0
base_150c1b18c,base_150c1b18c,19.837777187839837,57.0
base_150c1b18c,base_150c1b18c,20.318170471575378,58.0
base_150c1b18c,base_150c1b18c,22.06795397517859,59.0
base_150c1b18c,base_150c1b18c,22.490316842274467,60.0
base_150c1b18c,base_150c1b18c,23.27004289427455,61.0
base_150c1b18c,base_150c1b18c,23.39361509603607,62.0
base_150c1b18c,base_150c1b18c,23.450697771741137,63.0
base_150c1b18c,base_150c1b18c,24.184257239813455,64.0
base_150c1b18c,base_150c1b18c,24.199643480552506,65.0
base_150c1b18c,base_150c1b18c,24.598839069413597,66.0
base_150c1b18c,base_150c1b18c,24.900846767718566,67.0
base_150c1b18c,base_150c1b18c,25.759577751408088,68.0
base_150c1b18c,base_150c1b18c,25.918686981580358,69.0
base_150c1b18c,base_150c1b18c,26.30725028154039,70.0
base_150c1b18c,base_150c1b18c,26.6507255135768,71.0
base_150c1b18c,base_150c1b18c,27.10105950513462,72.0
base_150c1b18c,base_150c1b18c,27.306513517541344,73.0
base_150c1b18c,base_150c1b18c,28.079189349172115,74.0
base_150c1b18c,base_150c1b18c,29.088197019951025,73.0
base_150c1b18c,base_150c1b18c,29.28763272486532,74.0
base_150c1b18c,base_150c1b18c,29.97065677312495,75.0
base_150c1b18c,base_150c1b18c,30.324744736445595,76.0
base_150c1b18c,base_150c1b18c,31.27721710128779,77.0
base_150c1b18c,base_150c1b18c,31.465377798134885,78.0
base_150c1b18c,base_150c1b18c,31.575742860195486,79.0
base_150c1b18c,base_150c1b18c,31.735887232616044,80.0
base_150c1b18c,base_150c1b18c,33.423785781810466,81.0
base_150c1b18c,base_150c1b18c,33.531133241698974,82.0
base_150c1b18c,base_150c1b18c,34.14509158392697,83.0
base_150c1b18c,base_150c1b18c,34.41072969396982,84.0
base_150c1b18c,base_150c1b18c,34.78530100729286,83.0
base_150c1b18c,base_150c1b18c,34.91661475612815,82.0
base_150c1b18c,base_150c1b18c,35.14369002339405,83.0
base_150c1b18c,base_150c1b18c,35.15759381445965,82.0
base_150c1b18c,base_150c1b18c,35.24976662142624,81.0
base_150c1b18c,base_150c1b18c,35.43709283864782,82.0
base_150c1b18c,base_150c1b18c,35.63212061484122,81.0
base_150c1b18c,base_150c1b18c,36.184998513160124,82.0
base_150c1b18c,base_150c1b18c,36.25597771207836,83.0
base_150c1b18c,base_150c1b18c,36.564699900404456,82.0
base_150c1b18c,base_150c1b18c,36.68342775337703,83.0
base_150c1b18c,base_150c1b18c,36.98694620457658,84.0
base_150c1b18c,base_150c1b18c,37.45210439117156,83.0
base_150c1b18c,base_150c1b18c,38.21560898845886,82.0
base_150c1b18c,base_150c1b18c,38.311689736036485,83.0
base_150c1b18c,base_150c1b18c,38.72849110920606,84.0
base_150c1b18c,base_150c1b18c,38.730603266956216,83.0
base_150c1b18c,base_150c1b18c,39.04096980587271,82.0
base_150c1b18c,base_150c1b18c,39.116848799727784,83.0
base_150c1b18c,base_150c1b18c,39.13323317761267,82.0
base_150c1b18c,base_150c1b18c,39.17135805010642,83.0
base_150c1b18c,base_150c1b18c,39.45426167867586,82.0
base_150c1b18c,base_150c1b18c,39.566755102149244,81.0
base_150c1b18c,base_150c1b18c,39.57324554593336,80.0
base_150c1b18c,base_150c1b18c,40.15133598948728,79.0
base_150c1b18c,base_150c1b18c,40.23575263865162,80.0
base_150c1b18c,base_150c1b18c,40.26461043318784,81.0
base_150c1b18c,base_150c1b18c,40.27160969565519,82.0
base_150c1b18c,base_150c1b18c,40.424353777396725,81.0
base_150c1b18c,base_150c1b18c,40.830853200958764,80.0
base_150c1b18c,base_150c1b18c,40.88182192601928,81.0
base_150c1b18c,base_150c1b18c,41.03528107757625,82.0
base_150c1b18c,base_150c1b18c,41.15007232013041,83.0
base_150c1b18c,base_150c1b18c,41.16586977781287,84.0
base_150c1b18c,base_150c1b18c,41.387834241101146,83.0
base_150c1b18c,base_150c1b18c,41.687611063365495,82.0
base_150c1b18c,base_150c1b18c,41.76689158077052,81.0
base_150c1b18c,base_150c1b18c,41.857986244127076,80.0
base_150c1b18c,base_150c1b18c,41.872659155977686,81.0
base_150c1b18c,base_150c1b18c,42.282709657437,82.0
base_150c1b18c,base_150c1b18c,42.41328498060293,81.0
base_150c1b18c,base_150c1b18c,42.48254390214894,80.0
base_150c1b18c,base_150c1b18c,42.63647871613617,79.0
base_150c1b18c,base_150c1b18c,42.85940828017113,80.0
base_150c1b18c,base_150c1b18c,43.022630840733136,81.0
base_150c1b18c,base_150c1b18c,43.1286853763866,82.0
base_150c1b18c,base_150c1b18c,43.17193066619081,83.0
base_150c1b18c,base_150c1b18c,43.69640999126392,82.0
base_150c1b18c,base_150c1b18c,44.21545674555707,83.0
base_150c1b18c,base_150c1b18c,44.61735391980354,82.0
base_150c1b18c,base_150c1b18c,44.928220619827364,83.0
base_150c1b18c,base_150c1b18c,45.014635845854635,82.0
base_150c1b18c,base_150c1b18c,45.03679446954944,83.0
base_150c1b18c,base_150c1b18c,45.38710335106222,84.0
base_150c1b18c,base_150c1b18c,45.600040667776014,83.0
base_150c1b18c,base_150c1b18c,45.616657454564844,84.0
base_150c1b18c,base_150c1b18c,45.673486139480076,85.0
base_150c1b18c,base_150c1b18c,45.754125415522694,86.0
base_150c1b18c,base_150c1b18c,45.82449198866503,87.0
base_150c1b18c,base_150c1b18c,45.86766057087465,86.0
base_150c1b18c,base_150c1b18c,46.045137626327154,87.0
base_150c1b18c,base_150c1b18c,46.17062808495612,88.0
base_150c1b18c,base_150c1b18c,46.18015662815775,89.0
base_150c1b18c,base_150c1b18c,46.67185429046102,88.0
base_150c1b18c,base_150c1b18c,47.28354998558457,87.0
base_150c1b18c,base_150c1b18c,47.81249509475243,86.0
base_150c1b18c,base_150c1b18c,47.844061750685945,87.0
base_150c1b18c,base_150c1b18c,48.37214892267149,88.0
base_150c1b18c,base_150c1b18c,48.798848378203175,87.0
base_150c1b18c,base_150c1b18c,48.81561592515067,88.0
base_150c1b18c,base_150c1b18c,49.018773590028665,89.0
base_150c1b18c,base_150c1b18c,49.15624278272385,88.0
base_150c1b18c,base_150c1b18c,49.61949809465757,87.0
base_150c1b18c,base_150c1b18c,49.629868409897846,88.0
base_150c1b18c,base_150c1b18c,50.411798678339395,89.0
base_150c1b18c,base_150c1b18c,50.54294982098597,90.0
base_150c1b18c,base_150c1b18c,50.637405058147486,91.0
base_150c1b18c,base_150c1b18c,50.75593880594623,92.0
base_150c1b18c,base_150c1b18c,51.336437255638195,93.0
base_150c1b18c,base_150c1b18c,51.434381486428755,94.0
base_150c1b18c,base_150c1b18c,51.44194283103101,93.0
base_150c1b18c,base_150c1b18c,51.66796349006716,94.0
base_150c1b18c,base_150c1b18c,51.77421993337625,95.0
base_150c1b18c,base_150c1b18c,51.9550470956718,96.0
base_150c1b18c,base_150c1b18c,52.113670365397844,97.0
base_150c1b18c,base_150c1b18c,52.54009319127071,98.0
base_150c1b18c,base_150c1b18c,52.67754956582417,99.0
base_150c1b18c,base_150c1b18c,52.71287917517299,100.0
base_150c1b18c,base_150c1b18c,53.34798337874156,101.0
base_150c1b18c,base_150c1b18c,53.39374544141674,100.0
base_150c1b18c,base_150c1b18c,53.552141216960855,101.0
base_150c1b18c,base_150c1b18c,53.6830871263427,102.0
base_150c1b18c,base_150c1b18c,53.70980473106146,103.0
base_150c1b18c,base_150c1b18c,53.76930121566461,104.0
base_150c1b18c,base_150c1b18c,54.199064011360946,103.0
base_150c1b18c,base_150c1b18c,54.63101999529784,104.0
base_150c1b18c,base_150c1b18c,55.03095146991275,103.0
base_150c1b18c,base_150c1b18c,55.35030904781789,104.0
base_150c1b18c,base_150c1b18c,55.406479562362065,105.0
base_150c1b18c,base_150c1b18c,55.80588259399113,104.0
base_150c1b18c,base_150c1b18c,55.92016402431868,105.0
base_150c1b18c,base_150c1b18c,55.934461678334145,106.0
base_150c1b18c,base_150c1b18c,55.99235565740068,107.0
base_150c1b18c,base_150c1b18c,56.017262547100934,106.0
base_150c1b18c,base_150c1b18c,56.05289351719763,105.0
base_150c1b18c,base_150c1b18c,56.23509339901667,106.0
base_150c1b18c,base_150c1b18c,56.30648918978086,105.0
base_150c1b18c,base_150c1b18c,56.377967594635955,106.0
base_150c1b18c,base_150c1b18c,57.10865371824854,105.0
base_150c1b18c,base_150c1b18c,57.637108540242004,106.0
base_150c1b18c,base_150c1b18c,57.66613207049466,107.0
base_150c1b18c,base_150c1b18c,58.109232984654,106.0
base_150c1b18c,base_150c1b18c,58.214475347430024,105.0
base_150c1b18c,base_150c1b18c,58.36375224729893,104.0
base_150c1b18c,base_150c1b18c,58.435074694817,105.0
base_150c1b18c,base_150c1b18c,58.52300942373362,106.0
base_150c1b18c,base_150c1b18c,58.6573172113484,107.0
base_150c1b18c,base_150c1b18c,58.80714955054256,106.0
base_150c1b18c,base_150c1b18c,58.87059126982162,107.0
base_150c1b18c,base_150c1b18c,59.02214999666103,106.0
base_150c1b18c,base_150c1b18c,59.03483842653246,107.0
base_150c1b18c,base_150c1b18c,59.222535389844154,106.0
base_150c1b18c,base_150c1b18c,59.306728606898574,105.0
base_150c1b18c,base_150c1b18c,59.31539776215556,106.0
base_150c1b18c,base_150c1b18c,59.34897503198857,105.0
base_150c1b18c,base_150c1b18c,59.36891255287762,104.0
base_150c1b18c,base_150c1b18c,59.39169275351776,105.0
base_150c1b18c,base_150c1b18c,59.76689859993058,104.0
base_150c1b18c,base_150c1b18c,60.11621115451757,103.0
base_150c1b18c,base_150c1b18c,60.13519640026451,102.0
base_150c1b18c,base_150c1b18c,60.74298332286157,101.0
base_150c1b18c,base_150c1b18c,61.07576522780346,102.0
base_150c1b18c,base_150c1b18c,61.55333502535416,101.0
base_150c1b18c,base_150c1b18c,61.681115932711045,102.0
base_150c1b18c,base_150c1b18c,61.6905390398631,101.0
base_150c1b18c,base_150c1b18c,62.33135115541532,102.0
base_150c1b18c,base_150c1b18c,62.46021760959667,103.0
base_150c1b18c,base_150c1b18c,62.568102309179906,102.0
base_150c1b18c,base_150c1b18c,62.662553162390616,103.0
base_150c1b18c,base_150c1b18c,63.10272614337905,102.0
base_150c1b18c,base_150c1b18c,63.403561419217674,101.0
base_150c1b18c,base_150c1b18c,63.47600770366605,102.0
base_150c1b18c,base_150c1b18c,63.47927348403968,101.0
base_150c1b18c,base_150c1b18c,64.13075659275285,100.0
base_150c1b18c,base_150c1b18c,65.03847390414543,99.0
base_150c1b18c,base_150c1b18c,65.06766397645332,98.0
base_150c1b18c,base_150c1b18c,65.12441809806192,99.0
base_150c1b18c,base_150c1b18c,65.95296194400629,100.0
base_150c1b18c,base_150c1b18c,66.09054218178164,99.0
base_150c1b18c,base_150c1b18c,66.33679166111938,98.0
base_150c1b18c,base_150c1b18c,66.45735290722395,99.0
base_150c1b18c,base_150c1b18c,66.5200281881985,98.0
base_150c1b18c,base_150c1b18c,66.59999851664917,99.0
base_150c1b18c,base_150c1b18c,66.9048348368792,100.0
base_150c1b18c,base_150c1b18c,66.95233248687823,99.0
base_150c1b18c,base_150c1b18c,67.11181619053272,98.0
base_150c1b18c,base_150c1b18c,67.21282169238671,97.0
base_150c1b18c,base_150c1b18c,67.30828195701591,96.0
base_150c1b18c,base_150c1b18c,67.57963081523278,97.0
base_150c1b18c,base_150c1b18c,68.14537518172325,98.0
base_150c1b18c,base_150c1b18c,68.2937354197152,99.0
base_150c1b18c,base_150c1b18c,68.46623626597685,100.0
base_150c1b18c,base_150c1b18c,68.47976675513142,101.0
base_150c1b18c,base_150c1b18c,68.52970115665467,100.0
base_150c1b18c,base_150c1b18c,68.99719243606224,101.0
base_150c1b18c,base_150c1b18c,69.25877299319629,100.0
base_150c1b18c,base_150c1b18c,69.51053328566545,101.0
base_150c1b18c,base_150c1b18c,69.78916604279904,102.0
base_150c1b18c,base_150c1b18c,69.79700662115148,101.0
base_150c1b18c,base_150c1b18c,69.93428421637445,100.0
base_150c1b18c,base_150c1b18c,69.9828259079386,101.0
base_150c1b18c,base_150c1b18c,70.20572945954389,102.0
base_150c1b18c,base_150c1b18c,70.32458983616742,103.0
base_150c1b18c,base_150c1b18c,70.34451799275261,104.0
base_150c1b18c,base_150c1b18c,70.38076791407279,103.0
base_150c1b18c,base_150c1b18c,70.48195426494433,104.0
base_150c1b18c,base_150c1b18c,70.79265939237408,103.0
base_150c1b18c,base_150c1b18c,70.9002474360703,104.0
base_150c1b18c,base_150c1b18c,71.41125508691155,105.0
base_150c1b18c,base_150c1b18c,71.41419172974693,106.0
base_150c1b18c,base_150c1b18c,71.63918340147156,107.0
base_150c1b18c,base_150c1b18c,72.13210583131122,108.0
base_150c1b18c,base_150c1b18c,72.32295812359784,107.0
base_150c1b18c,base_150c1b18c,72.5951039129901,106.0
base_150c1b18c,base_150c1b18c,73.29493403054573,105.0
base_150c1b18c,base_150c1b18c,73.43600391801697,104.0
base_150c1b18c,base_150c1b18c,73.44529688599846,103.0
base_150c1b18c,base_150c1b18c,73.83227481676136,102.0
base_150c1b18c,base_150c1b18c,73.86385539157477,103.0
base_150c1b18c,base_150c1b18c,74.15387222042963,104.0
base_150c1b18c,base_150c1b18c,74.34076989362458,103.0
base_150c1b18c,base_150c1b18c,74.46810575553833,104.0
base_150c1b18c,base_150c1b18c,74.57451475846732,103.0
base_150c1b18c,base_150c1b18c,74.7061113761862,102.0
base_150c1b18c,base_150c1b18c,74.95742399097185,101.0
base_150c1b18c,base_150c1b18c,75.12817770258933,102.0
base_150c1b18c,base_150c1b18c,75.17723358653393,103.0
base_150c1b18c,base_150c1b18c,75.2583529477981,104.0
base_150c1b18c,base_150c1b18c,75.47230901395781,103.0
base_150c1b18c,base_150c1b18c,75.47361303311816,102.0
base_150c1b18c,base_150c1b18c,75.68379073165048,103.0
base_150c1b18c,base_150c1b18c,76.38084390198733,102.0
base_150c1b18c,base_150c1b18c,76.4941274757475,101.0
base_150c1b18c,base_150c1b18c,77.03156492763293,102.0
base_150c1b18c,base_150c1b18c,78.39763877585247,101.0
base_150c1b18c,base_150c1b18c,78.78086016747825,100.0
base_150c1b18c,base_150c1b18c,79.06068429693613,101.0
base_150c1b18c,base_150c1b18c,79.17848516107824,100.0
base_150c1b18c,base_150c1b18c,79.3364311198476,101.0
base_150c1b18c,base_150c1b18c,79.95459043784585,102.0
base_150c1b18c,base_150c1b18c,80.00125078119244,101.0
base_150c1b18c,base_150c1b18c,80.08030438186249,102.0
base_150c1b18c,base_150c1b18c,80.1544911257929,103.0
base_150c1b18c,base_150c1b18c,80.29973515790418,102.0
base_150c1b18c,base_150c1b18c,80.49777877528695,101.0
base_150c1b18c,base_150c1b18c,80.51474948749186,100.0
base_150c1b18c,base_150c1b18c,80.52975955326814,99.0
base_150c1b18c,base_150c1b18c,80.72531412336348,100.0
base_150c1b18c,base_150c1b18c,81.02852812988273,99.0
base_150c1b18c,base_150c1b18c,81.24762800909627,98.0
base_150c1b18c,base_150c1b18c,81.45180211496215,97.0
base_150c1b18c,base_150c1b18c,81.77649765129108,98.0
base_150c1b18c,base_150c1b18c,82.15098159178622,97.0
base_150c1b18c,base_150c1b18c,82.36817828520248,98.0
base_150c1b18c,base_150c1b18c,82.5531639969102,99.0
base_150c1b18c,base_150c1b18c,82.62596757363843,98.0
base_150c1b18c,base_150c1b18c,83.12024210064787,97.0
base_150c1b18c,base_150c1b18c,83.18670837758594,96.0
base_150c1b18c,base_150c1b18c,83.31207121097015,95.0
base_150c1b18c,base_150c1b18c,83.55140342605073,94.0
base_150c1b18c,base_150c1b18c,83.64464241155706,93.0
base_150c1b18c,base_150c1b18c,83.72088542786328,92.0
base_150c1b18c,base_150c1b18c,83.87058925958661,93.0
base_150c1b18c,base_150c1b18c,83.9087673699958,94.0
base_150c1b18c,base_150c1b18c,84.18070136505645,95.0
base_150c1b18c,base_150c1b18c,84.23468882906252,96.0
base_150c1b18c,base_150c1b18c,84.37634668329572,97.0
base_150c1b18c,base_150c1b18c,84.4372392399543,98.0
base_150c1b18c,base_150c1b18c,84.49969631173909,97.0
base_150c1b18c,base_150c1b18c,84.90816799054866,98.0
base_150c1b18c,base_150c1b18c,85.84808289101285,99.0
base_150c1b18c,base_150c1b18c,86.2449839678897,100.0
base_150c1b18c,base_150c1b18c,86.41095499826697,101.0
base_150c1b18c,base_150c1b18c,86.9315520491081,100.0
base_150c1b18c,base_150c1b18c,87.5884323258355,99.0
base_150c1b18c,base_150c1b18c,87.77712939027904,98.0
base_150c1b18c,base_150c1b18c,88.32327895516676,97.0
base_150c1b18c,base_150c1b18c,88.63131637365458,96.0
base_150c1b18c,base_150c1b18c,88.9173134472389,97.0
base_150c1b18c,base_150c1b18c,89.03533848485753,96.0
base_150c1b18c,base_150c1b18c,89.21228551913993,95.0
base_150c1b18c,base_150c1b18c,89.25562139247943,94.0
base_150c1b18c,base_150c1b18c,89.34347164561575,93.0
base_150c1b18c,base_150c1b18c,89.38636728971954,92.0
base_150c1b18c,base_150c1b18c,89.43504699173108,91.0
base_150c1b18c,base_150c1b18c,89.4874408887588,90.0
base_150c1b18c,base_150c1b18c,89.56879511986232,89.0
base_150c1b18c,base_150c1b18c,89.69261850808365,90.0
base_150c1b18c,base_150c1b18c,90.41921386899132,91.0
base_150c1b18c,base_150c1b18c,90.59918294457849,90.0
base_150c1b18c,base_150c1b18c,90.81902756055017,91.0
base_150c1b18c,base_150c1b18c,90.84900065287508,90.0
base_150c1b18c,base_150c1b18c,90.98782138948009,91.0
base_150c1b18c,base_150c1b18c,91.2342481522602,90.0
base_150c1b18c,base_150c1b18c,91.41417430951893,89.0
base_150c1b18c,base_150c1b18c,91.43139807859446,88.0
base_150c1b18c,base_150c1b18c,91.5312618723555,87.0
base_150c1b18c,base_150c1b18c,91.64616116639917,86.0
base_150c1b18c,base_150c1b18c,91.69504935698959,85.0
base_150c1b18c,base_150c1b18c,91.98277155317412,86.0
base_150c1b18c,base_150c1b18c,92.12023634141879,87.0
base_150c1b18c,base_150c1b18c,92.15767994180531,88.0
