scenario,rep_num,customer_id,num_produce,num_butcher,num_pantry,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base,6,1,6.0,0.0,11.0,16.0,0.2787616193337575,0.2787616193337575,1.7873247356268138,12.990481835779162,,,12.990481835779162,25.937637954256083,25.937637954256083,0.04612721248487617,26.6756733540141,0.0,11.203157100152348,,,12.94715611847692,12.94715611847692,0.7380353997580187,26.396911734680344,1.6498069834175215
base,6,22,8.0,0.0,10.0,14.0,7.5051428019624336,7.5051428019624336,9.03247323994726,19.993155192157946,,,19.993155192157946,25.723723194468405,25.723723194468405,0.1026607896445384,27.26363503913648,0.0,10.960681952210686,,,5.730568002310459,5.730568002310459,1.539911844668076,19.758492237174046,1.4113208740838605
base,6,9,11.0,0.0,10.0,11.0,1.7256320681623931,1.7256320681623931,2.435866371665373,8.737728785493028,,,8.737728785493028,29.839924874588718,29.839924874588718,0.022500521739882196,30.28993530938636,0.0,6.301862413827655,,,21.102196089095692,21.102196089095692,0.4500104347976439,28.564303241223968,2.5967548401112697
base,6,16,11.0,2.0,10.0,18.0,5.085109236234046,5.085109236234046,5.313896696929715,14.685078253308916,,,14.685078253308916,30.835269190166613,30.835269190166613,0.10511965316526942,32.72742294714146,0.0,9.371181556379202,,,16.150190936857697,16.150190936857697,1.8921537569748494,27.642313710907416,1.535684095050412
base,6,17,7.0,2.0,14.0,17.0,5.092470729808917,5.092470729808917,5.734903744861988,7.078147657528369,,,7.078147657528369,32.87096405611702,32.87096405611702,0.04219960414978891,33.67275653496301,0.0,1.3432439126663809,,,25.79281639858865,25.79281639858865,0.8017924788459894,28.58028580515409,1.681193282656123
base,6,21,8.0,0.0,10.0,17.0,7.1155858932388,7.1155858932388,7.844450766215423,19.36179620066058,,,19.36179620066058,34.77209089005929,34.77209089005929,0.03264386526619027,35.424968195383094,0.0,11.517345434445158,,,15.410294689398707,15.410294689398707,0.6528773053238055,28.309382302144293,1.665257782479076
base,6,49,12.0,0.0,12.0,20.0,21.365541580142295,21.365541580142295,22.65533174260805,24.687891627176516,,,24.687891627176516,35.57302497633044,35.57302497633044,0.018921345828856947,35.91360920124986,0.0,2.0325598845684674,,,10.885133349153922,10.885133349153922,0.3405842249194251,14.548067621107567,0.7274033810553784
base,6,2,7.0,0.0,11.0,20.0,0.3779985694393363,0.3779985694393363,1.2169741659201905,8.671411292960538,,,8.671411292960538,23.514192211402893,23.514192211402893,0.7002112155800573,36.81820530742398,0.0,7.454437127040348,,,14.842780918442354,14.842780918442354,13.304013096021087,36.440206737984646,1.8220103368992322
base,6,33,6.0,0.0,7.0,16.0,13.554625116931758,13.554625116931758,14.191687597952384,25.523050165541243,,,25.523050165541243,36.82680626217624,36.82680626217624,0.04070743943281011,37.55954017196682,0.0,11.331362567588858,,,11.303756096634999,11.303756096634999,0.7327339097905821,24.004915055035063,1.5003071909396914
base,6,13,10.0,0.0,10.0,19.0,2.7946206324166183,2.7946206324166183,4.331996809193267,14.654863522237903,,,14.654863522237903,34.75883066916782,34.75883066916782,0.19631280169213502,37.70352269454985,0.0,10.322866713044636,,,20.103967146929918,20.103967146929918,2.9446920253820252,34.90890206213323,1.8373106348491173
