scenario,rep_num,ts,occ
2023.06.25.00.18.,2023.06.25.00.18.,0.0,0.0
2023.06.25.00.18.,2023.06.25.00.18.,1.5403190069923196,1.0
2023.06.25.00.18.,2023.06.25.00.18.,1.6500270765567413,2.0
2023.06.25.00.18.,2023.06.25.00.18.,1.816560108900629,3.0
2023.06.25.00.18.,2023.06.25.00.18.,1.895607290143272,4.0
2023.06.25.00.18.,2023.06.25.00.18.,1.9453386786421039,5.0
2023.06.25.00.18.,2023.06.25.00.18.,2.1029085317573295,6.0
2023.06.25.00.18.,2023.06.25.00.18.,3.0126371932368006,7.0
2023.06.25.00.18.,2023.06.25.00.18.,3.053551274687648,8.0
2023.06.25.00.18.,2023.06.25.00.18.,3.6573347742806837,9.0
2023.06.25.00.18.,2023.06.25.00.18.,3.796713620297368,10.0
2023.06.25.00.18.,2023.06.25.00.18.,4.071452259498816,11.0
2023.06.25.00.18.,2023.06.25.00.18.,4.27009404368876,12.0
2023.06.25.00.18.,2023.06.25.00.18.,4.275822386450278,13.0
2023.06.25.00.18.,2023.06.25.00.18.,4.663776733364218,14.0
2023.06.25.00.18.,2023.06.25.00.18.,4.777154841927292,15.0
2023.06.25.00.18.,2023.06.25.00.18.,5.671506986674095,16.0
2023.06.25.00.18.,2023.06.25.00.18.,5.829795095226714,17.0
2023.06.25.00.18.,2023.06.25.00.18.,6.1589852941133865,18.0
2023.06.25.00.18.,2023.06.25.00.18.,6.313129444208597,19.0
2023.06.25.00.18.,2023.06.25.00.18.,6.505611568308464,20.0
2023.06.25.00.18.,2023.06.25.00.18.,7.159503544506267,21.0
2023.06.25.00.18.,2023.06.25.00.18.,8.50245718583065,22.0
2023.06.25.00.18.,2023.06.25.00.18.,8.637307558811289,23.0
2023.06.25.00.18.,2023.06.25.00.18.,8.785774801057805,24.0
2023.06.25.00.18.,2023.06.25.00.18.,8.818126028013577,25.0
2023.06.25.00.18.,2023.06.25.00.18.,9.060461719871837,26.0
2023.06.25.00.18.,2023.06.25.00.18.,9.22034071668316,27.0
2023.06.25.00.18.,2023.06.25.00.18.,9.897668109155088,28.0
2023.06.25.00.18.,2023.06.25.00.18.,11.322658711017683,29.0
2023.06.25.00.18.,2023.06.25.00.18.,11.931051858395552,30.0
2023.06.25.00.18.,2023.06.25.00.18.,11.958768649475438,31.0
