scenario,rep_num,customer_id,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base_150c1b18c,4,2,19.0,0.3528700164143952,0.3528700164143952,0.9343041271885142,13.611393994688594,,,13.611393994688594,26.546051448170193,26.546051448170193,0.050449967899480086,27.655950741958755,0.0,12.67708986750008,,,12.934657453481599,12.934657453481599,1.109899293788562,27.30308072554436,1.437004248712861
base_150c1b18c,4,7,15.0,3.1833953654650977,3.1833953654650977,3.6877889343434664,13.155563562607684,,,13.155563562607684,30.88799051273724,30.88799051273724,0.07850046534136064,32.53650028490581,0.0,9.467774628264218,,,17.732426950129557,17.732426950129557,1.6485097721685733,29.353104919440714,1.9568736612960476
base_150c1b18c,4,22,20.0,9.383513722048638,9.383513722048638,10.633222817355898,18.004076656561537,,,18.004076656561537,28.429737445461384,28.429737445461384,0.24800560426609486,32.89383832225109,0.0,7.370853839205639,,,10.425660788899847,10.425660788899847,4.464100876789708,23.510324600202452,1.1755162300101225
base_150c1b18c,4,9,17.0,4.074220373585103,4.074220373585103,4.911888494153249,15.508348032372387,,,15.508348032372387,33.084568446743845,33.084568446743845,0.02250749139769918,33.55722576609553,0.0,10.596459538219138,,,17.576220414371456,17.576220414371456,0.47265731935168276,29.483005392510425,1.7342944348535543
base_150c1b18c,4,1,16.0,0.08264913828408654,0.08264913828408654,0.3546374034392545,15.749346479800433,,,15.749346479800433,30.237254779958384,30.237254779958384,0.20683176163286374,34.787553535881386,0.0,15.39470907636118,,,14.487908300157951,14.487908300157951,4.550298755923002,34.704904397597296,2.169056524849831
base_150c1b18c,4,10,16.0,4.152438173475628,4.152438173475628,4.546088268269555,16.992834296690912,,,16.992834296690912,34.35605991640887,34.35605991640887,0.05690867777633362,35.20969008305387,0.0,12.446746028421357,,,17.363225619717955,17.363225619717955,0.8536301666450044,31.057251909578245,1.9410782443486403
base_150c1b18c,4,11,19.0,4.226053391275731,4.226053391275731,4.666526565958823,9.910937424329102,9.910937424329102,9.910937424329102,9.910937424329102,26.4336896595411,26.4336896595411,0.41819325653893846,35.215748046858806,0.0,5.244410858370279,0.0,0.0,16.522752235211996,16.522752235211996,8.782058387317708,30.989694655583076,1.6310365608201618
base_150c1b18c,4,31,20.0,12.946999765244641,12.946999765244641,14.14474263676889,20.119847317140557,,,20.119847317140557,33.271599808594566,33.271599808594566,0.20979572771480948,36.62833145203152,0.0,5.9751046803716665,,,13.151752491454008,13.151752491454008,3.3567316434369516,23.681331686786876,1.1840665843393439
base_150c1b18c,4,12,12.0,5.287803264361214,5.287803264361214,6.943958803701294,21.55589397194317,21.55589397194317,21.55589397194317,21.55589397194317,36.291243013451734,36.291243013451734,0.05385547871961514,37.368352587844036,0.0,14.611935168241876,0.0,0.0,14.735349041508563,14.735349041508563,1.0771095743923027,32.08054932348282,2.673379110290235
base_150c1b18c,4,4,16.0,2.485295237666732,2.485295237666732,3.1336905916414572,15.702401016728682,,,15.702401016728682,37.5419552689196,37.5419552689196,0.06513073711019739,38.32352411424197,0.0,12.568710425087225,,,21.83955425219092,21.83955425219092,0.7815688453223686,35.838228876575236,2.2398893047859523
