scenario,rep_num,customer_id,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base_150c1b18c,8,12,19.0,5.742112141172242,5.742112141172242,6.513277697606739,10.950849795919314,,,10.950849795919314,23.49537133175083,23.49537133175083,0.055354823886173174,24.436403337815776,0.0,4.437572098312575,,,12.544521535831517,12.544521535831517,0.941032006064944,18.694291196643533,0.9839100629812386
base_150c1b18c,8,4,22.0,2.4826562746156906,2.4826562746156906,4.3700535602662045,12.753558256421606,,,12.753558256421606,26.25368424714673,26.25368424714673,0.06392606266551226,27.40435337512595,0.0,8.383504696155402,,,13.500125990725124,13.500125990725124,1.1506691279792207,24.921697100510258,1.1328044136595572
base_150c1b18c,8,17,20.0,8.805160233908047,8.805160233908047,10.151205519077468,17.91211479894736,,,17.91211479894736,36.60100690988486,36.60100690988486,0.05591060486625876,37.495576587745,0.0,7.760909279869892,,,18.6888921109375,18.6888921109375,0.8945696778601402,28.69041635383695,1.4345208176918476
base_150c1b18c,8,15,14.0,7.504408713204233,7.504408713204233,7.634064882042566,17.495602676375555,,,17.495602676375555,37.54274549930594,37.54274549930594,0.05102836294622601,38.30817094349933,0.0,9.861537794332989,,,20.047142822930383,20.047142822930383,0.7654254441933901,30.803762230295092,2.2002687307353637
base_150c1b18c,8,3,12.0,2.30967173804114,2.30967173804114,3.4338006218076886,23.129888193104343,,,23.129888193104343,37.79177395194678,37.79177395194678,0.07835566130536176,39.04546453283257,0.0,19.696087571296655,,,14.661885758842438,14.661885758842438,1.253690580885788,36.73579279479143,3.061316066232619
base_150c1b18c,8,13,16.0,6.6170618505133865,6.6170618505133865,7.107134310740446,26.051932604424373,,,26.051932604424373,41.006530674915446,41.006530674915446,0.05129421053775732,41.570766990830776,0.0,18.944798293683927,,,14.954598070491073,14.954598070491073,0.5642363159153305,34.95370514031739,2.184606571269837
base_150c1b18c,8,28,19.0,16.925227384228148,16.925227384228148,18.28900799259632,25.13585854222402,,,25.13585854222402,41.596803085822216,41.596803085822216,0.018520610304829828,41.93017407130915,0.0,6.8468505496277,,,16.460944543598195,16.460944543598195,0.3333709854869369,25.004946687081006,1.3160498256358424
base_150c1b18c,8,21,15.0,12.121056868060261,12.121056868060261,12.964059200959301,19.725180235643453,,,19.725180235643453,41.735831520259424,41.735831520259424,0.02987667644267541,42.183981666899555,0.0,6.761121034684152,,,22.01065128461597,22.01065128461597,0.4481501466401312,30.062924798839294,2.0041949865892863
base_150c1b18c,8,36,17.0,20.450491300113736,20.450491300113736,22.196724701462294,31.694986770296104,,,31.694986770296104,42.342864462403156,42.342864462403156,0.18054730397278101,45.05107402199487,0.0,9.49826206883381,,,10.647877692107052,10.647877692107052,2.7082095595917153,24.600582721881135,1.4470931012871255
base_150c1b18c,8,30,16.0,18.222777549719282,18.222777549719282,19.56981848403972,40.641786650869506,,,40.641786650869506,45.2668878282795,45.2668878282795,0.046627214380368376,46.24605933026724,0.0,21.071968166829787,,,4.625101177409995,4.625101177409995,0.9791715019877358,28.023281780547954,1.7514551112842471
base_150c1b18c,8,14,26.0,6.986902617886702,6.986902617886702,8.881457497171787,15.895701723071543,,,15.895701723071543,41.46640467600983,41.46640467600983,0.30164898764673903,46.59443746600439,0.0,7.0142442258997555,,,25.570702952938287,25.570702952938287,5.128032789994563,39.607534848117695,1.5233667249276037
base_150c1b18c,8,9,21.0,4.865970690381668,4.865970690381668,6.3457284151915605,24.763769831761124,,,24.763769831761124,45.10309500086997,45.10309500086997,0.11340727429807593,47.37124048683149,0.0,18.418041416569565,,,20.339325169108847,20.339325169108847,2.2681454859615187,42.505269796449824,2.0240604664976107
base_150c1b18c,8,47,15.0,23.99743576344738,23.99743576344738,24.430405699551038,31.982468031861067,31.982468031861067,39.17533395601606,39.17533395601606,47.688481864077794,47.688481864077794,0.07238429263211597,48.6294776682953,0.0,7.5520623323100295,0.0,7.192865924154994,8.513147908061732,15.706013832216726,0.9409958042175077,24.63204190484792,1.6421361269898613
base_150c1b18c,8,5,22.0,3.2624655078226765,3.2624655078226765,3.7051530885494577,18.470359161141232,,,18.470359161141232,45.29000282515719,45.29000282515719,0.2646120730120519,48.994571847325915,0.0,14.765206072591774,,,26.819643664015956,26.819643664015956,3.7045690221687266,45.73210633950324,2.0787321063410564
base_150c1b18c,8,20,21.0,11.58812093127898,11.58812093127898,12.467171029520744,23.56721334919581,23.56721334919581,23.56721334919581,23.56721334919581,49.38968036228738,49.38968036228738,0.025147230724935476,49.81718328461128,0.0,11.100042319675067,0.0,0.0,25.82246701309157,25.82246701309157,0.4275029223239031,38.2290623533323,1.8204315406348717
base_150c1b18c,8,16,16.0,8.644758977503198,8.644758977503198,10.193247499624983,23.271883860848412,23.271883860848412,23.271883860848412,23.271883860848412,45.332897907651116,45.332897907651116,0.25795072058080254,49.97601087810556,0.0,13.07863636122343,0.0,0.0,22.061014046802704,22.061014046802704,4.643112970454446,41.33125190060237,2.583203243787648
base_150c1b18c,8,11,21.0,5.2518359095546865,5.2518359095546865,6.36570229532046,27.119862220837913,,,27.119862220837913,46.944360170733475,46.944360170733475,0.24559988175304096,50.62835839702909,0.0,20.754159925517452,,,19.824497949895562,19.824497949895562,3.683998226295614,45.3765224874744,2.160786785117829
