scenario,rep_num,customer_id,num_produce,num_butcher,num_pantry,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base,4,2,6.0,2.0,11.0,22.0,0.3528700164143952,0.3528700164143952,0.9343041271885142,13.611393994688594,,,13.611393994688594,26.546051448170193,26.546051448170193,0.0853768687529663,27.655950741958755,0.0,12.67708986750008,,,12.934657453481599,12.934657453481599,1.109899293788562,27.30308072554436,1.2410491238883798
base,4,7,3.0,2.0,16.0,21.0,3.1833953654650977,3.1833953654650977,3.6877889343434664,13.155563562607684,,,13.155563562607684,30.88799051273724,30.88799051273724,0.039607418569594814,31.71974630269873,0.0,9.467774628264218,,,17.732426950129557,17.732426950129557,0.8317557899614911,28.53635093723363,1.3588738541539824
base,4,1,11.0,0.0,11.0,19.0,0.08264913828408654,0.08264913828408654,0.3546374034392545,15.749346479800433,,,15.749346479800433,30.237254779958384,30.237254779958384,0.13082250428111486,32.33041484845622,0.0,15.39470907636118,,,14.487908300157951,14.487908300157951,2.0931600684978378,32.24776571017213,1.6972508268511648
base,4,9,9.0,0.0,11.0,17.0,4.074220373585103,4.074220373585103,4.911888494153249,15.508348032372387,,,15.508348032372387,33.084568446743845,33.084568446743845,0.054806140967612965,34.12588512512849,0.0,10.596459538219138,,,17.576220414371456,17.576220414371456,1.0413166783846464,30.051664751543388,1.7677449853849052
base,4,22,7.0,0.0,8.0,20.0,9.383513722048638,9.383513722048638,10.633222817355898,18.004076656561537,,,18.004076656561537,28.429737445461384,28.429737445461384,0.3017252442662517,34.76596757505267,0.0,7.370853839205639,,,10.425660788899847,10.425660788899847,6.336230129591286,25.38245385300403,1.2691226926502015
base,4,10,9.0,0.0,9.0,17.0,4.152438173475628,4.152438173475628,4.546088268269555,16.992834296690912,,,16.992834296690912,34.35605991640887,34.35605991640887,0.05335188541531277,35.20969008305387,0.0,12.446746028421357,,,17.363225619717955,17.363225619717955,0.8536301666450044,31.057251909578245,1.8268971711516615
base,4,11,6.0,0.0,9.0,19.0,4.226053391275731,4.226053391275731,4.666526565958823,9.910937424329102,9.910937424329102,9.910937424329102,9.910937424329102,26.4336896595411,26.4336896595411,0.41819325653893846,35.215748046858806,0.0,5.244410858370279,0.0,0.0,16.522752235211996,16.522752235211996,8.782058387317708,30.989694655583076,1.6310365608201618
base,4,31,8.0,0.0,12.0,17.0,12.946999765244641,12.946999765244641,14.14474263676889,20.119847317140557,,,20.119847317140557,33.271599808594566,33.271599808594566,0.3210475704807467,38.40836093628651,0.0,5.9751046803716665,,,13.151752491454008,13.151752491454008,5.136761127691948,25.461361171041872,1.4977271277083455
base,4,5,5.0,2.0,10.0,19.0,2.491691491330435,2.491691491330435,2.5502606368603633,12.942931557034418,,,12.942931557034418,37.94620561715121,37.94620561715121,0.0434314539888704,38.727971788950875,0.0,10.392670920174055,,,25.003274060116787,25.003274060116787,0.7817661717996671,36.23628029762044,1.907172647243181
base,4,4,8.0,0.0,9.0,17.0,2.485295237666732,2.485295237666732,3.1336905916414572,15.702401016728682,,,15.702401016728682,37.5419552689196,37.5419552689196,0.07430256412582169,38.95370398731021,0.0,12.568710425087225,,,21.83955425219092,21.83955425219092,1.4117487183906121,36.46840874964348,2.1452005146849107
base,4,34,8.0,2.0,6.0,17.0,13.625110754530054,13.625110754530054,14.948811304883684,24.68302447630837,,,24.68302447630837,38.433098081609565,38.433098081609565,0.05599258862122897,39.38497208817046,0.0,9.734213171424685,,,13.750073605301196,13.750073605301196,0.9518740065608924,25.7598613336404,1.5152859608023765
base,4,12,3.0,2.0,8.0,18.0,5.287803264361214,5.287803264361214,6.943958803701294,21.55589397194317,21.55589397194317,21.55589397194317,21.55589397194317,36.291243013451734,36.291243013451734,0.30036561941554396,41.09709292410044,0.0,14.611935168241876,0.0,0.0,14.735349041508563,14.735349041508563,4.805849910648703,35.80928965973922,1.9894049810966234
base,4,6,5.0,0.0,12.0,19.0,3.0245337547887594,3.0245337547887594,3.0902130288033245,20.716267934158516,,,20.716267934158516,40.317694104896106,40.317694104896106,0.19165430358821864,42.61754574795473,0.0,17.62605490535519,,,19.60142617073759,19.60142617073759,2.2998516430586236,39.59301199316597,2.0838427364824197
base,4,26,8.0,0.0,11.0,15.0,11.303589981831148,11.303589981831148,12.699666418137491,34.26670489393195,,,34.26670489393195,41.9628359429231,41.9628359429231,0.07605071041770989,43.10359659918875,0.0,21.56703847579446,,,7.696131048991148,7.696131048991148,1.1407606562656483,31.8000066173576,2.120000441157173
base,4,19,9.0,0.0,11.0,12.0,7.51691009443706,7.51691009443706,9.078451560155594,19.23564982659267,19.23564982659267,19.23564982659267,19.23564982659267,42.9961765836106,42.9961765836106,0.07512217318374528,44.04788700818303,0.0,10.157198266437076,0.0,0.0,23.760526757017928,23.760526757017928,1.051710424572434,36.530976913745974,3.044248076145498
base,4,24,11.0,0.0,11.0,16.0,10.012649836195202,10.012649836195202,10.151450960253634,16.655134572151784,,,16.655134572151784,42.30870660261026,42.30870660261026,0.1454321533458979,44.05389244276103,0.0,6.5036836118981505,,,25.653572030458474,25.653572030458474,1.745185840150775,34.04124260656583,2.1275776629103644
