scenario,rep_num,ts,occ
base,base,0.0,0.0
base,base,27.497224734535386,1.0
base,base,29.26683206020421,2.0
base,base,30.003207573997017,3.0
base,base,30.02835673135594,4.0
base,base,30.549282937926687,3.0
base,base,30.568247383853766,2.0
base,base,30.797425382877282,1.0
base,base,31.070570880162887,0.0
base,base,31.714570676202534,1.0
base,base,31.833732491706066,2.0
base,base,31.936711371882232,3.0
base,base,32.28457729476901,4.0
base,base,32.301599083437964,5.0
base,base,33.02711521453572,4.0
base,base,33.812348813902844,3.0
base,base,34.05961559425127,4.0
base,base,34.20007165844575,5.0
base,base,34.616465867843296,6.0
base,base,34.75254598205764,5.0
base,base,35.293440781833574,6.0
base,base,35.65236327166967,7.0
base,base,36.134977223646175,8.0
base,base,36.287364672052206,9.0
base,base,36.41238664900355,10.0
base,base,36.518889083920705,11.0
base,base,36.53897667454723,12.0
base,base,37.0220078651266,11.0
base,base,37.0220078651266,12.0
base,base,37.44698384254665,11.0
base,base,37.44698384254665,12.0
base,base,38.250855933610694,11.0
base,base,38.250855933610694,12.0
base,base,38.399587256994415,11.0
base,base,38.399587256994415,12.0
base,base,38.685437290317864,11.0
base,base,38.685437290317864,12.0
base,base,39.3001508650051,11.0
base,base,39.3001508650051,12.0
base,base,39.44669862897688,11.0
base,base,39.44669862897688,12.0
base,base,39.57954167722398,11.0
base,base,39.57954167722398,12.0
base,base,39.927852452519886,11.0
base,base,39.927852452519886,12.0
base,base,40.78740770081078,11.0
base,base,40.78740770081078,12.0
base,base,40.987765893461415,11.0
base,base,40.987765893461415,12.0
base,base,41.696881805242555,11.0
base,base,41.696881805242555,12.0
base,base,41.80767349079655,11.0
base,base,41.80767349079655,12.0
base,base,42.056594903918324,11.0
base,base,42.056594903918324,12.0
base,base,42.90115590944891,11.0
base,base,42.90115590944891,12.0
base,base,43.02856029389778,11.0
base,base,43.099879307282194,12.0
base,base,43.13779184289921,11.0
base,base,43.489331652459704,10.0
base,base,43.8122666529929,9.0
base,base,43.992219789449805,8.0
base,base,44.5510810580775,7.0
base,base,44.6332651918827,6.0
base,base,44.64010885621845,7.0
base,base,44.975909286763645,6.0
base,base,45.125094927325364,7.0
base,base,45.5196289212683,8.0
base,base,45.527425739033134,9.0
base,base,45.79673137109231,10.0
base,base,45.93830884916909,9.0
base,base,46.20647439987296,10.0
base,base,46.39613564646313,9.0
base,base,46.43313300908179,10.0
base,base,46.604387611639126,9.0
base,base,46.621807454503895,8.0
base,base,47.1059813101723,9.0
base,base,47.24065511832935,8.0
base,base,47.437778200719166,9.0
base,base,48.89802489393557,10.0
base,base,48.91848867225464,9.0
base,base,49.38164753312999,8.0
base,base,49.44970485762893,9.0
base,base,49.457666885449356,8.0
base,base,49.511509600881396,9.0
base,base,49.52438274607952,10.0
base,base,49.7942068718794,11.0
base,base,50.0521537468625,10.0
base,base,50.0553152716668,11.0
base,base,50.0569060464331,10.0
base,base,50.301662632855106,9.0
base,base,50.41277556100766,10.0
base,base,50.56923778495921,11.0
base,base,50.74181782615405,10.0
base,base,50.88802665901817,11.0
base,base,51.31496128534076,12.0
base,base,51.49889918027228,11.0
base,base,51.7756494604292,10.0
base,base,51.833462900838356,9.0
base,base,52.27930520625011,8.0
base,base,52.698828241971995,9.0
base,base,52.81574196362947,10.0
base,base,52.93600252895516,11.0
base,base,53.14273084067766,12.0
base,base,53.22429702167238,11.0
base,base,53.25642065608711,10.0
base,base,53.5302331396409,11.0
base,base,54.08365839311637,12.0
base,base,54.50171448595774,11.0
base,base,54.52436485879341,10.0
base,base,54.807638604547634,11.0
