scenario,rep_num,customer_id,num_produce,num_butcher,num_pantry,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base,2,12,6.0,0.0,11.0,18.0,3.8805742710533684,3.8805742710533684,5.051321595791288,7.965061906122175,,,7.965061906122175,25.43166994037575,25.43166994037575,0.12405024815126575,27.416473910796,0.0,2.913740310330887,,,17.466608034253575,17.466608034253575,1.984803970420252,23.53589963974263,1.3075499799857018
base,2,6,9.0,2.0,5.0,13.0,2.617489792978037,2.617489792978037,4.259436218325601,20.372989441706505,,,20.372989441706505,30.6091214516024,30.6091214516024,0.06935835433550716,32.204363601319066,0.0,16.113553223380904,,,10.236132009895897,10.236132009895897,1.5952421497166647,29.58687380834103,2.275913369872387
base,2,8,4.0,2.0,14.0,19.0,3.2045462239817497,3.2045462239817497,4.363223496255,14.093215839493372,,,14.093215839493372,31.646781227216206,31.646781227216206,0.0369703899918385,32.3122482470693,0.0,9.729992343238372,,,17.553565387722834,17.553565387722834,0.665467019853093,29.107702023087548,1.5319843170046077
base,2,9,10.0,0.0,10.0,17.0,3.4380970377167497,3.4380970377167497,4.044649255794827,15.980496142963336,,,15.980496142963336,32.603177752785,32.603177752785,0.026208410801555213,33.04872073641144,0.0,11.935846887168509,,,16.622681609821665,16.622681609821665,0.4455429836264386,29.61062369869469,1.741801394040864
base,2,14,8.0,0.0,13.0,19.0,5.186476598325653,5.186476598325653,5.9541462615653895,18.692808624245615,18.692808624245615,18.692808624245615,18.692808624245615,30.848776254117517,30.848776254117517,0.14325984381491666,33.2841935989711,0.0,12.738662362680225,0.0,0.0,12.155967629871903,12.155967629871903,2.435417344853583,28.097717000645446,1.4788272105602867
base,2,3,4.0,0.0,7.0,19.0,0.8106598945460868,0.8106598945460868,1.6053634935103915,10.678711677594418,,,10.678711677594418,30.513944715010524,30.513944715010524,0.287862320360895,34.25615487970216,0.0,9.073348184084026,,,19.835233037416106,19.835233037416106,3.7422101646916346,33.445494985156074,1.7602892097450564
base,2,16,6.0,0.0,10.0,16.0,5.382753998412864,5.382753998412864,6.846097670376044,20.902177947981777,,,20.902177947981777,35.031383855575115,35.031383855575115,0.02306271216929452,35.46957538679171,0.0,14.056080277605734,,,14.129205907593338,14.129205907593338,0.4381915312165958,30.086821388378848,1.880426336773678
base,2,13,10.0,0.0,12.0,18.0,4.221672614724198,4.221672614724198,5.82044289095267,14.463586232812457,14.463586232812457,14.463586232812457,14.463586232812457,33.73587734121051,33.73587734121051,0.16727536715064878,36.57955858277154,0.0,8.643143341859787,0.0,0.0,19.272291108398054,19.272291108398054,2.843681241561029,32.35788596804734,1.7976603315581856
base,2,34,8.0,0.0,9.0,19.0,12.375297799414295,12.375297799414295,14.060200634068801,27.797985879747294,,,27.797985879747294,36.28107931123199,36.28107931123199,0.04921647655343766,37.11775941264043,0.0,13.737785245678493,,,8.483093431484697,8.483093431484697,0.8366801014084402,24.742461613226137,1.302234821748744
base,2,2,6.0,0.0,12.0,19.0,0.544053498088598,0.544053498088598,2.0722776705607986,13.37936528042033,,,13.37936528042033,38.23977531558012,38.23977531558012,0.1285477053341045,40.553634011594,0.0,11.307087609859533,,,24.860410035159788,24.860410035159788,2.313858696013881,40.0095805135054,2.1057673954476526
