scenario,rep_num,ts,occ
base_150c1b18c,base_150c1b18c,0.0,0.0
base_150c1b18c,base_150c1b18c,23.49537133175083,1.0
base_150c1b18c,base_150c1b18c,24.436403337815776,0.0
base_150c1b18c,base_150c1b18c,26.25368424714673,1.0
base_150c1b18c,base_150c1b18c,27.40435337512595,0.0
base_150c1b18c,base_150c1b18c,36.60100690988486,1.0
base_150c1b18c,base_150c1b18c,37.495576587745,0.0
base_150c1b18c,base_150c1b18c,37.54274549930594,1.0
base_150c1b18c,base_150c1b18c,37.79177395194678,2.0
base_150c1b18c,base_150c1b18c,38.30817094349933,1.0
base_150c1b18c,base_150c1b18c,39.04546453283257,0.0
base_150c1b18c,base_150c1b18c,41.006530674915446,1.0
base_150c1b18c,base_150c1b18c,41.46640467600983,2.0
base_150c1b18c,base_150c1b18c,41.570766990830776,1.0
base_150c1b18c,base_150c1b18c,41.596803085822216,2.0
base_150c1b18c,base_150c1b18c,41.735831520259424,3.0
base_150c1b18c,base_150c1b18c,41.93017407130915,2.0
base_150c1b18c,base_150c1b18c,42.183981666899555,1.0
base_150c1b18c,base_150c1b18c,42.342864462403156,2.0
base_150c1b18c,base_150c1b18c,43.474402548229676,3.0
base_150c1b18c,base_150c1b18c,45.05107402199487,2.0
base_150c1b18c,base_150c1b18c,45.10309500086997,3.0
base_150c1b18c,base_150c1b18c,45.2668878282795,4.0
base_150c1b18c,base_150c1b18c,45.29000282515719,5.0
base_150c1b18c,base_150c1b18c,45.332897907651116,6.0
base_150c1b18c,base_150c1b18c,46.24605933026724,5.0
base_150c1b18c,base_150c1b18c,46.59443746600439,4.0
base_150c1b18c,base_150c1b18c,46.944360170733475,5.0
base_150c1b18c,base_150c1b18c,47.37124048683149,4.0
base_150c1b18c,base_150c1b18c,47.688481864077794,5.0
base_150c1b18c,base_150c1b18c,48.48858635189074,6.0
base_150c1b18c,base_150c1b18c,48.6294776682953,5.0
base_150c1b18c,base_150c1b18c,48.994571847325915,4.0
base_150c1b18c,base_150c1b18c,49.38968036228738,5.0
base_150c1b18c,base_150c1b18c,49.41955988686262,6.0
base_150c1b18c,base_150c1b18c,49.81718328461128,5.0
base_150c1b18c,base_150c1b18c,49.97601087810556,4.0
base_150c1b18c,base_150c1b18c,50.1023819029979,5.0
base_150c1b18c,base_150c1b18c,50.62835839702909,4.0
base_150c1b18c,base_150c1b18c,50.7385972121281,5.0
base_150c1b18c,base_150c1b18c,50.754541188179225,6.0
base_150c1b18c,base_150c1b18c,51.104077434834764,7.0
base_150c1b18c,base_150c1b18c,51.25806716818473,8.0
base_150c1b18c,base_150c1b18c,51.539126686000756,7.0
base_150c1b18c,base_150c1b18c,51.54787657813225,8.0
base_150c1b18c,base_150c1b18c,51.61006665582584,7.0
base_150c1b18c,base_150c1b18c,51.807965610855234,6.0
base_150c1b18c,base_150c1b18c,51.90757676679737,5.0
base_150c1b18c,base_150c1b18c,52.05137037377186,6.0
base_150c1b18c,base_150c1b18c,52.736299031543595,7.0
base_150c1b18c,base_150c1b18c,52.75996515841622,6.0
base_150c1b18c,base_150c1b18c,52.97861651523212,5.0
base_150c1b18c,base_150c1b18c,53.9179743512574,6.0
base_150c1b18c,base_150c1b18c,54.114782441365406,5.0
base_150c1b18c,base_150c1b18c,54.52982724086365,4.0
base_150c1b18c,base_150c1b18c,55.03131152597104,5.0
base_150c1b18c,base_150c1b18c,55.20388304300568,4.0
base_150c1b18c,base_150c1b18c,55.60320844518814,5.0
base_150c1b18c,base_150c1b18c,55.72013706067952,4.0
base_150c1b18c,base_150c1b18c,55.80858942029239,5.0
base_150c1b18c,base_150c1b18c,55.932602687515235,6.0
base_150c1b18c,base_150c1b18c,56.622188884705295,7.0
base_150c1b18c,base_150c1b18c,57.00959418343659,8.0
base_150c1b18c,base_150c1b18c,57.04735532356384,7.0
base_150c1b18c,base_150c1b18c,57.068555257513665,8.0
base_150c1b18c,base_150c1b18c,57.2455913956563,7.0
base_150c1b18c,base_150c1b18c,57.43130821505716,8.0
base_150c1b18c,base_150c1b18c,57.7546467355713,7.0
base_150c1b18c,base_150c1b18c,57.92555221432494,6.0
base_150c1b18c,base_150c1b18c,58.13515528418065,7.0
base_150c1b18c,base_150c1b18c,59.24374755333729,6.0
base_150c1b18c,base_150c1b18c,59.507081280625265,5.0
base_150c1b18c,base_150c1b18c,59.54359457218215,6.0
base_150c1b18c,base_150c1b18c,59.98224788478392,5.0
base_150c1b18c,base_150c1b18c,60.017043280030784,6.0
base_150c1b18c,base_150c1b18c,60.71789893584857,5.0
base_150c1b18c,base_150c1b18c,60.85287876198005,6.0
base_150c1b18c,base_150c1b18c,61.26433558297202,7.0
base_150c1b18c,base_150c1b18c,61.669064129212174,6.0
base_150c1b18c,base_150c1b18c,61.7644808577698,5.0
base_150c1b18c,base_150c1b18c,62.303311359906786,6.0
base_150c1b18c,base_150c1b18c,63.003754012749695,7.0
base_150c1b18c,base_150c1b18c,63.072837209480156,6.0
base_150c1b18c,base_150c1b18c,63.109971197296105,7.0
base_150c1b18c,base_150c1b18c,63.160167345362936,8.0
base_150c1b18c,base_150c1b18c,63.32202483758093,7.0
base_150c1b18c,base_150c1b18c,63.60686927489528,6.0
base_150c1b18c,base_150c1b18c,63.74489129341309,7.0
base_150c1b18c,base_150c1b18c,63.9689238321149,8.0
base_150c1b18c,base_150c1b18c,63.97976925992622,7.0
base_150c1b18c,base_150c1b18c,64.08586012524975,8.0
base_150c1b18c,base_150c1b18c,64.42471644182967,9.0
base_150c1b18c,base_150c1b18c,64.63636402737917,8.0
base_150c1b18c,base_150c1b18c,64.87355428795516,9.0
base_150c1b18c,base_150c1b18c,64.91999006689134,8.0
base_150c1b18c,base_150c1b18c,64.93304883975301,9.0
base_150c1b18c,base_150c1b18c,65.15030168285708,8.0
base_150c1b18c,base_150c1b18c,65.2050599418717,7.0
base_150c1b18c,base_150c1b18c,65.94537064958327,6.0
base_150c1b18c,base_150c1b18c,66.68606274392775,7.0
base_150c1b18c,base_150c1b18c,66.69051401492555,8.0
base_150c1b18c,base_150c1b18c,66.73522624256323,9.0
base_150c1b18c,base_150c1b18c,67.15052234911349,8.0
base_150c1b18c,base_150c1b18c,67.41221802095899,7.0
base_150c1b18c,base_150c1b18c,67.82404494995635,6.0
base_150c1b18c,base_150c1b18c,68.00288217522342,5.0
base_150c1b18c,base_150c1b18c,68.00294696501113,6.0
base_150c1b18c,base_150c1b18c,68.09389276919036,5.0
base_150c1b18c,base_150c1b18c,68.12024164307495,6.0
base_150c1b18c,base_150c1b18c,68.32838712578443,7.0
base_150c1b18c,base_150c1b18c,68.92878038452113,6.0
base_150c1b18c,base_150c1b18c,69.21516795581971,5.0
base_150c1b18c,base_150c1b18c,69.37627461478552,4.0
base_150c1b18c,base_150c1b18c,69.45683207364081,5.0
base_150c1b18c,base_150c1b18c,69.67923042957753,6.0
base_150c1b18c,base_150c1b18c,69.89893809395814,7.0
base_150c1b18c,base_150c1b18c,70.27869896133289,6.0
base_150c1b18c,base_150c1b18c,70.40893001831444,7.0
base_150c1b18c,base_150c1b18c,70.44950757171503,6.0
base_150c1b18c,base_150c1b18c,70.85117495444578,5.0
base_150c1b18c,base_150c1b18c,70.96612955060746,6.0
base_150c1b18c,base_150c1b18c,70.98515164699867,5.0
base_150c1b18c,base_150c1b18c,71.13227074572765,6.0
base_150c1b18c,base_150c1b18c,71.15484621455343,7.0
base_150c1b18c,base_150c1b18c,71.55155639118455,8.0
base_150c1b18c,base_150c1b18c,71.81803141483931,9.0
base_150c1b18c,base_150c1b18c,72.27026983828729,8.0
base_150c1b18c,base_150c1b18c,72.42017662253616,9.0
base_150c1b18c,base_150c1b18c,72.66194169327281,10.0
base_150c1b18c,base_150c1b18c,72.69522212021855,11.0
base_150c1b18c,base_150c1b18c,72.81182005300299,12.0
base_150c1b18c,base_150c1b18c,72.9495451998288,11.0
base_150c1b18c,base_150c1b18c,72.95539605190504,12.0
base_150c1b18c,base_150c1b18c,73.07344644120602,11.0
base_150c1b18c,base_150c1b18c,73.14454026565899,10.0
base_150c1b18c,base_150c1b18c,73.20163967336804,11.0
base_150c1b18c,base_150c1b18c,73.25437680738177,10.0
base_150c1b18c,base_150c1b18c,73.68279412811835,9.0
base_150c1b18c,base_150c1b18c,73.99523564848928,8.0
base_150c1b18c,base_150c1b18c,74.27616693042582,9.0
base_150c1b18c,base_150c1b18c,74.39886605091075,10.0
base_150c1b18c,base_150c1b18c,74.41381138666789,11.0
base_150c1b18c,base_150c1b18c,74.54893721135953,10.0
base_150c1b18c,base_150c1b18c,74.7498166057663,11.0
base_150c1b18c,base_150c1b18c,74.97039185379401,10.0
base_150c1b18c,base_150c1b18c,75.03458713701362,11.0
base_150c1b18c,base_150c1b18c,75.11444998731832,12.0
base_150c1b18c,base_150c1b18c,75.40992951060666,13.0
base_150c1b18c,base_150c1b18c,75.45717589167421,12.0
base_150c1b18c,base_150c1b18c,75.47890784085874,13.0
