scenario,rep_num,customer_id,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base_150c1b18c,5,27,20.0,7.756874396694493,7.756874396694493,7.941563922188962,21.646657143392055,,,21.646657143392055,28.342783085115542,28.342783085115542,0.04141188526863794,29.088197019951025,0.0,13.705093221203093,,,6.696125941723487,6.696125941723487,0.7454139348354829,21.331322623256533,1.0665661311628267
base_150c1b18c,5,11,26.0,2.6305777625761206,2.6305777625761206,4.028833417668817,16.814363698946046,,,16.814363698946046,34.32778795770871,34.32778795770871,0.02287565247920753,34.78530100729286,0.0,12.785530281277229,,,17.51342425876266,17.51342425876266,0.4575130495841506,32.154723244716735,1.2367201247967974
base_150c1b18c,5,3,19.0,0.8574016391398671,0.8574016391398671,2.5018919655136136,14.702425360917342,,,14.702425360917342,32.31443397134401,32.31443397134401,0.2365618895258308,34.91661475612815,0.0,12.200533395403728,,,17.612008610426667,17.612008610426667,2.6021807847841387,34.05921311698828,1.7925901640520148
base_150c1b18c,5,9,18.0,2.1364448545837273,2.1364448545837273,3.254878988588337,15.64146966395812,,,15.64146966395812,34.95629550702063,34.95629550702063,0.010594647759948677,35.15759381445965,0.0,12.386590675369781,,,19.314825843062508,19.314825843062508,0.20129830743902488,33.02114895987592,1.8345082755486624
base_150c1b18c,5,14,16.0,2.8811722762073235,2.8811722762073235,3.2294137374477385,14.59092910828112,,,14.59092910828112,33.642751153695016,33.642751153695016,0.0765245460824392,35.24976662142624,0.0,11.36151537083338,,,19.051822045413896,19.051822045413896,1.6070154677312232,32.368594345218916,2.0230371465761823
base_150c1b18c,5,24,17.0,6.241816812360353,6.241816812360353,7.118994821655224,17.39976922676464,,,17.39976922676464,34.73641452975492,34.73641452975492,0.047142425530858054,35.63212061484122,0.0,10.280774405109415,,,17.336645302990277,17.336645302990277,0.895706085086303,29.390303802480865,1.7288414001459333
base_150c1b18c,5,6,19.0,1.336382832909341,1.336382832909341,1.9358701741463415,19.621072547221807,,,19.621072547221807,33.77240721699179,33.77240721699179,0.1551273713007038,36.564699900404456,0.0,17.685202373075466,,,14.15133466976998,14.15133466976998,2.7922926834126685,35.22831706749511,1.8541219509207953
base_150c1b18c,5,22,21.0,4.906351730594083,4.906351730594083,5.345378633809456,14.738501724292348,14.738501724292348,14.738501724292348,14.738501724292348,32.13558282658363,32.13558282658363,0.3544347709725287,37.45210439117156,0.0,9.393123090482892,0.0,0.0,17.39708110229128,17.39708110229128,5.31652156458793,32.54575266057748,1.5497977457417846
base_150c1b18c,5,23,21.0,5.867711844409886,5.867711844409886,6.645246296886765,14.608452609530527,,,14.608452609530527,35.803288529427576,35.803288529427576,0.12061602295156426,38.21560898845886,0.0,7.963206312643762,,,21.19483591989705,21.19483591989705,2.4123204590312852,32.34789714404897,1.5403760544785225
base_150c1b18c,5,17,8.0,3.5469238247114507,3.5469238247114507,3.6277699830557077,19.01397821342866,,,19.01397821342866,31.598123947552075,31.598123947552075,0.3962488510780078,38.730603266956216,0.0,15.386208230372954,,,12.584145734123414,12.584145734123414,7.1324793194041405,35.18367944224477,4.397959930280596
