scenario,rep_num,ts,occ
2023.06.25.00.18.,2023.06.25.00.18.,0.0,0.0
2023.06.25.00.18.,2023.06.25.00.18.,0.13697144895350633,1.0
2023.06.25.00.18.,2023.06.25.00.18.,0.544053498088598,2.0
2023.06.25.00.18.,2023.06.25.00.18.,0.8106598945460868,3.0
2023.06.25.00.18.,2023.06.25.00.18.,0.8488607207389229,4.0
2023.06.25.00.18.,2023.06.25.00.18.,2.4011681995409124,5.0
2023.06.25.00.18.,2023.06.25.00.18.,2.617489792978037,6.0
2023.06.25.00.18.,2023.06.25.00.18.,2.893151790773293,7.0
2023.06.25.00.18.,2023.06.25.00.18.,3.2045462239817497,8.0
2023.06.25.00.18.,2023.06.25.00.18.,3.4380970377167497,9.0
2023.06.25.00.18.,2023.06.25.00.18.,3.5206987622835277,10.0
2023.06.25.00.18.,2023.06.25.00.18.,3.6440852879051517,11.0
2023.06.25.00.18.,2023.06.25.00.18.,3.8805742710533684,12.0
2023.06.25.00.18.,2023.06.25.00.18.,4.221672614724198,13.0
2023.06.25.00.18.,2023.06.25.00.18.,5.186476598325653,14.0
2023.06.25.00.18.,2023.06.25.00.18.,5.343168638570356,15.0
2023.06.25.00.18.,2023.06.25.00.18.,5.382753998412864,16.0
2023.06.25.00.18.,2023.06.25.00.18.,6.004419847357433,17.0
2023.06.25.00.18.,2023.06.25.00.18.,6.995122721855249,18.0
2023.06.25.00.18.,2023.06.25.00.18.,7.328923321981569,19.0
2023.06.25.00.18.,2023.06.25.00.18.,7.844428403231727,20.0
2023.06.25.00.18.,2023.06.25.00.18.,8.528488916569511,21.0
2023.06.25.00.18.,2023.06.25.00.18.,9.397749153563257,22.0
2023.06.25.00.18.,2023.06.25.00.18.,9.504963637704071,23.0
2023.06.25.00.18.,2023.06.25.00.18.,9.536801574332928,24.0
2023.06.25.00.18.,2023.06.25.00.18.,9.547628281757097,25.0
2023.06.25.00.18.,2023.06.25.00.18.,10.560621091942087,26.0
2023.06.25.00.18.,2023.06.25.00.18.,11.286119505255703,27.0
2023.06.25.00.18.,2023.06.25.00.18.,11.640022880325901,28.0
2023.06.25.00.18.,2023.06.25.00.18.,11.720190554339075,29.0
2023.06.25.00.18.,2023.06.25.00.18.,11.902421874264482,30.0
2023.06.25.00.18.,2023.06.25.00.18.,12.05122053485577,31.0
2023.06.25.00.18.,2023.06.25.00.18.,12.196243912159543,32.0
2023.06.25.00.18.,2023.06.25.00.18.,12.37382869827751,33.0
2023.06.25.00.18.,2023.06.25.00.18.,12.375297799414295,34.0
2023.06.25.00.18.,2023.06.25.00.18.,12.451026451208614,35.0
2023.06.25.00.18.,2023.06.25.00.18.,12.600494208164244,36.0
2023.06.25.00.18.,2023.06.25.00.18.,12.687376162985194,37.0
2023.06.25.00.18.,2023.06.25.00.18.,12.835480854793902,38.0
2023.06.25.00.18.,2023.06.25.00.18.,13.067408456601067,39.0
2023.06.25.00.18.,2023.06.25.00.18.,13.096289111518873,40.0
2023.06.25.00.18.,2023.06.25.00.18.,13.136639008715429,41.0
2023.06.25.00.18.,2023.06.25.00.18.,13.319815597010715,42.0
2023.06.25.00.18.,2023.06.25.00.18.,13.598482997814697,43.0
2023.06.25.00.18.,2023.06.25.00.18.,13.8030106257955,44.0
2023.06.25.00.18.,2023.06.25.00.18.,14.047914701997886,45.0
2023.06.25.00.18.,2023.06.25.00.18.,15.080906815274535,46.0
2023.06.25.00.18.,2023.06.25.00.18.,16.471476240386995,47.0
2023.06.25.00.18.,2023.06.25.00.18.,16.685724645844108,48.0
2023.06.25.00.18.,2023.06.25.00.18.,16.930306175828445,49.0
2023.06.25.00.18.,2023.06.25.00.18.,17.79519356833367,50.0
2023.06.25.00.18.,2023.06.25.00.18.,18.298203923081697,51.0
2023.06.25.00.18.,2023.06.25.00.18.,21.12860100057992,52.0
2023.06.25.00.18.,2023.06.25.00.18.,21.243923153143232,53.0
