scenario,rep_num,customer_id,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base_150c1b18c,9,8,18.0,3.053551274687648,3.053551274687648,3.746262171344858,11.770543490467267,,,11.770543490467267,27.02512873680294,27.02512873680294,0.03710458334505616,27.693011237013952,0.0,8.024281319122409,,,15.254585246335674,15.254585246335674,0.6678825002110109,24.639459962326303,1.3688588867959057
base_150c1b18c,9,1,21.0,1.5403190069923196,1.5403190069923196,3.0118998336372487,14.888618300965632,14.888618300965632,14.888618300965632,14.888618300965632,26.99389850548519,26.99389850548519,0.08185857726113423,28.71292862796901,0.0,11.876718467328384,0.0,0.0,12.105280204519559,12.105280204519559,1.7190301224838187,27.17260962097669,1.2939337914750806
base_150c1b18c,9,9,21.0,3.6573347742806837,3.6573347742806837,5.513604304598363,14.354113607769703,14.354113607769703,14.354113607769703,14.354113607769703,30.65327584166581,30.65327584166581,0.055717700950323135,31.656194458771626,0.0,8.84050930317134,0.0,0.0,16.299162233896105,16.299162233896105,1.0029186171058164,27.99885968449094,1.3332790325948067
base_150c1b18c,9,4,15.0,1.895607290143272,1.895607290143272,2.0174044558932196,11.265905316191544,11.265905316191544,11.265905316191544,11.265905316191544,30.369704592666565,30.369704592666565,0.13919340688799464,33.01437932353846,0.0,9.248500860298325,0.0,0.0,19.103799276475023,19.103799276475023,2.6446747308718983,31.118772033395192,2.074584802226346
base_150c1b18c,9,7,17.0,3.0126371932368006,3.0126371932368006,3.898670161504003,8.695877545532042,,,8.695877545532042,32.533269549114195,32.533269549114195,0.04264044438053505,33.215516659202756,0.0,4.797207384028039,,,23.837392003582153,23.837392003582153,0.6822471100885608,30.202879465965957,1.7766399685862329
base_150c1b18c,9,5,18.0,1.9453386786421039,1.9453386786421039,3.7400832821653656,21.628949390255954,,,21.628949390255954,32.0223371176224,32.0223371176224,0.08933139493596522,33.63030222646977,0.0,17.88886610809059,,,10.393387727366445,10.393387727366445,1.6079651088473739,31.68496354782767,1.760275752657093
base_150c1b18c,9,20,19.0,6.505611568308464,6.505611568308464,6.867589650798802,16.78103552113319,,,16.78103552113319,29.708185581980864,29.708185581980864,0.25884411334578394,34.10853550885919,0.0,9.913445870334389,,,12.927150060847673,12.927150060847673,4.400349926878327,27.602923940550728,1.4527854705553014
base_150c1b18c,9,3,17.0,1.816560108900629,1.816560108900629,2.449973189449299,12.17764468322018,,,12.17764468322018,31.424245762756893,31.424245762756893,0.18102716747905118,35.22581627981697,0.0,9.727671493770881,,,19.246601079536713,19.246601079536713,3.8015705170600746,33.409256170916336,1.9652503629950786
base_150c1b18c,9,16,22.0,5.671506986674095,5.671506986674095,7.122387137431681,18.523243046850183,,,18.523243046850183,32.1675933057129,32.1675933057129,0.2636449979817981,36.913203269385264,0.0,11.400855909418503,,,13.644350258862715,13.644350258862715,4.745609963672365,31.241696282711167,1.4200771037595985
base_150c1b18c,9,21,15.0,7.159503544506267,7.159503544506267,8.684623432183578,21.597846734836367,,,21.597846734836367,33.10686592861426,33.10686592861426,0.2510524476220385,37.374757538188916,0.0,12.913223302652789,,,11.509019193777895,11.509019193777895,4.267891609574654,30.21525399368265,2.01435026624551
